Valle,Evalle,Cepa,Ecepa,Cosecha,Ecosecha,Dp (mg/L),Cy (mg/L),Pt (mg/L),Pe (mg/L),Mv (mg/L),Peac (mg/L),Mvac (mg/L),Pecu (mg/L),Mvcu (mg/L),logDp (mg/L),logCy (mg/L),logPt (mg/L),logPe (mg/L),logMv (mg/L),logPeac (mg/L),logMvac (mg/L),logPecu (mg/L),logMvcu (mg/L),log Dp %,log Cy %,log Pt %,log Pe %,log Mv %,log Peac %,log Mvac %,log Pecu %,log Mvcu %,F1(1),F1(2),F1(3),F2(1),F2(2),F2(3),F2(4),F3(1),F3(2),F3(3),F3(4),F3(5),F3(6),F3(7)
Rapel,3,Cm,3,2001,1,11.53941175,0.759365145,15.73344314,6.740957711,130.1907186,1.275765261,36.5181688,1.824142094,20.99387979,2.445768285,-0.27527253,2.755788583,1.908202008,4.869000442,0.24,3.597809912,0.601109791,3.044230957,1.632281995,-1.088758821,1.942302293,1.094715718,4.055514151,-0.569940087,2.784323622,-0.212376499,2.230744666,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2001,1,12.84182895,0.514322612,18.87866254,7.198336125,158.6052649,1.401791145,37.74997894,1.619638963,24.58814887,2.55270773,-0.664904561,2.938032318,1.973849906,5.066418505,0.34,3.630984918,0.482203262,3.202264574,1.584211822,-1.633400468,1.96953641,1.005353998,4.097922597,-0.630745099,2.66248901,-0.486292646,2.233768666,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2001,1,14.7687607,0.674795759,21.06813652,8.930824732,149.3720697,2.370301051,40.00818836,1.942213571,22.0545298,2.692514186,-0.393345213,3.047761782,2.189508746,5.006440305,0.86,3.689084142,0.663828339,3.093518014,1.732436949,-1.353422451,2.087684544,1.229431508,4.046363068,-0.097060265,2.729006905,-0.296248899,2.133440776,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2002,2,21.69242647,1.029356442,25.86450837,5.685342367,195.5540198,1.280289915,31.68977812,0.420469965,11.01239016,3.076963189,0.028933793,3.252871696,1.737891348,5.275836657,0.25,3.455994172,-0.866382229,2.399021017,1.997776421,-1.050252975,2.173684928,0.658704581,4.19664989,-0.832100219,2.376807404,-1.945568996,1.319834249,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2002,2,33.17623223,1.453073677,37.52543539,9.198977157,245.3019821,2.001441151,42.66955053,0.828797762,17.99604619,3.501833723,0.37368109,3.62501898,2.219092299,5.502490032,0.69,3.753485564,-0.187779108,2.890152078,2.140468691,-0.987683942,2.263653948,0.857727267,4.141124999,-0.667497535,2.392120532,-1.54914414,1.528787046,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2002,2,17.95961033,0.685220711,24.57925397,6.148368411,207.9494193,1.78915206,43.09182193,0.740995143,17.62889415,2.888125366,-0.378014287,3.201902753,1.816186748,5.337294874,0.58,3.763333233,-0.299761208,2.869539269,1.723186356,-1.542953296,2.036963742,0.651247737,4.172355864,-0.583197212,2.598394223,-1.464700218,1.704600259,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2002,2,28.62309211,1.145336378,33.57410232,9.085135552,215.7350574,2.061510963,34.40005989,0.350939088,9.632796489,3.354213808,0.135698374,3.513755005,2.206639622,5.374051069,0.72,3.538058305,-1.047142609,2.265173577,2.146424207,-1.072091228,2.305965404,0.998850021,4.166261467,-0.484350411,2.330268704,-2.254932211,1.057383975,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2002,2,37.76731955,0.844566204,41.84544587,10.21645346,255.7063982,2.337514856,46.83835241,0.915861088,20.19652533,3.631444167,-0.168932151,3.733982971,2.323999505,5.544029904,0.85,3.846702363,-0.087890576,3.005510576,2.204323562,-1.596052756,2.306862366,0.896878901,4.1169093,-0.578032267,2.419581759,-1.515011181,1.578389972,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2002,2,32.5813268,1.235534677,34.8155139,12.8901122,197.5484423,2.76732891,38.82567215,2.145205364,22.41980554,3.483739327,0.211503813,3.550063089,2.556460521,5.285983832,1.02,3.659081681,0.763235289,3.109944744,2.244701716,-1.027533798,2.311025479,1.317422911,4.046946221,-0.221155048,2.420044071,-0.475802322,1.870907133,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2002,2,11.09738066,0.89907261,15.3937104,4.426272003,171.0696712,0.838207357,32.07393855,0.633507706,16.31639357,2.406709104,-0.10639148,2.73395901,1.487557695,5.142070907,-0.18,3.468043817,-0.456483115,2.792170343,1.479485735,-1.033614849,1.806735642,0.560334327,4.214847539,-1.103713135,2.540820449,-1.383706483,1.864946974,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,46.11471191,4.185758804,60.085304,19.19443847,380.6605153,5.709112007,107.3265237,5.569572989,60.55885326,3.831132029,1.431688003,4.095765286,2.954620574,5.941907942,1.74,4.675875811,1.717318388,4.103615673,1.900473613,-0.498970414,2.165106869,1.023962157,4.011249525,-0.188594921,2.745217395,-0.213340028,2.172957257,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,33.72654152,2.591873403,46.29130911,14.44930235,334.3921757,4.711858617,86.8434058,3.437628089,40.23992832,3.51828511,0.952380936,3.834954235,2.670646133,5.812314483,1.55,4.464106563,1.234781725,3.694859744,1.783653426,-0.782250748,2.100322552,0.93601445,4.077682799,-0.184549242,2.72947488,-0.499849959,1.960228061,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,34.35084551,2.685010154,47.24337679,14.69313301,338.5911856,4.770613612,88.09258462,3.515862024,41.12857597,3.536626633,0.98768451,3.85531247,2.687380242,5.824793437,1.56,4.478388359,1.257284737,3.716703159,1.787302982,-0.761639142,2.105988819,0.938056591,4.075469786,-0.186848715,2.729064708,-0.492038914,1.967379508,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,24.13603908,1.168067266,32.82947155,9.507070064,257.2151854,3.055868013,74.19539767,2.47792886,34.21965394,3.183706121,0.155350474,3.491326635,2.252035739,5.549913032,1.12,4.306702122,0.907423074,3.532800156,1.704821909,-1.323533738,2.012442423,0.773151527,4.07102882,-0.361820531,2.82781791,-0.571461138,2.053915943,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,10.20771765,0.571177907,12.59674431,3.598798417,96.58560346,1.120799371,22.14840116,0.814119541,10.86666074,2.323144067,-0.560054547,2.533438392,1.280600017,4.570429698,0.11,3.097765311,-0.205648067,2.385699454,1.862496427,-1.020702185,2.072790753,0.819952377,4.109782058,-0.346605484,2.637117673,-0.666295707,1.925051815,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,31.7601793,1.768484639,42.52174361,14.32266351,298.0369506,5.269457884,84.9565549,4.156042074,44.97536005,3.458213282,0.570123044,3.750015559,2.661843144,5.697217474,1.66,4.442140007,1.424563197,3.806114785,1.794727742,-1.093362496,2.08653002,0.998357604,4.033731934,-0.001558051,2.778654467,-0.238922343,2.142629246,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,38.55445026,1.631958937,48.13716673,12.12651251,292.4743026,3.732352914,74.65556949,2.912866488,47.23275531,3.652071535,0.489781095,3.874054576,2.495394172,5.678376808,1.32,4.312885129,1.069137644,3.85508762,2.00061311,-1.161677329,2.222596152,0.843935748,4.026918384,-0.334419581,2.661426705,-0.58232078,2.203629196,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,34.77421649,2.369730205,44.53062447,18.2463246,270.8754012,5.093782461,75.21656108,4.90266613,47.928663,3.548876207,0.862776111,3.796177143,2.903963668,5.601658941,1.63,4.320371434,1.589779165,3.869713718,1.931593208,-0.754506887,2.178894144,1.286680669,3.984375943,0.010737672,2.703088435,-0.027503833,2.25243072,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,37.43542893,1.771221891,47.0336565,13.49328087,290.0368851,4.101254925,77.18883295,3.242922917,51.93950439,3.622617554,0.571669642,3.850863441,2.602191848,5.670008105,1.41,4.346254796,1.176475058,3.950079664,1.962024678,-1.088923233,2.190270566,0.941598973,4.009415229,-0.249299869,2.68566192,-0.484117817,2.289486789,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,33.41099486,2.023690096,42.58836411,12.68070542,274.3139885,3.619185094,62.91951544,3.255949429,36.92779738,3.508885033,0.704922625,3.751581073,2.54008158,5.614273394,1.29,4.141856377,1.180483916,3.608964584,1.957626829,-0.846335579,2.200322869,0.988823376,4.06301519,-0.265009315,2.590598173,-0.370774288,2.05770638,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,16.34623195,1.047572034,21.84859488,8.029379837,153.2757465,2.540179115,42.80174342,2.198565399,22.44372023,2.793997409,0.046475138,3.084136612,2.083107294,5.032238564,0.93,3.756578836,0.787805056,3.111010853,1.79877819,-0.948744081,2.088917392,1.087888075,4.037019345,-0.062984623,2.761359617,-0.207414163,2.115791633,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,23.72890444,1.853128889,28.0853929,11.78871691,159.2764952,3.182202716,42.66893757,3.10252763,26.23228273,3.166693902,0.616875502,3.335249616,2.46714288,5.070641655,1.16,3.753471198,1.132217144,3.266990818,2.06835302,-0.48146538,2.236908734,1.368801998,3.972300774,0.059232753,2.655130316,0.033876262,2.168649936,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,33.59892475,1.48037133,42.38333692,11.16471238,273.7325635,3.394636858,71.43882125,3.046509887,48.02025098,3.514494065,0.392292955,3.746755288,2.412758124,5.612151584,1.22,4.268841437,1.113996636,3.871622817,1.928815938,-1.193385171,2.161077161,0.827079997,4.026473457,-0.363481335,2.68316331,-0.471681491,2.285944691,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,39.33612985,1.931788619,47.38950393,13.44536726,288.049963,3.90576367,76.71078243,3.515352006,51.30675937,3.672143431,0.658446319,3.858400768,2.598634605,5.663133948,1.36,4.340042278,1.257139664,3.937822505,2.012789493,-1.000907619,2.19904683,0.939280667,4.00378001,-0.296900612,2.68068834,-0.402214274,2.278468567,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,32.35822439,1.440880038,39.58958066,11.32509662,273.0467719,3.350742567,72.17437464,2.900635417,40.21427769,3.47686822,0.365254064,3.678565969,2.427021203,5.609643106,1.21,4.279085061,1.064929822,3.694222099,1.915779343,-1.195834813,2.117477092,0.865932326,4.048554229,-0.351906894,2.717996184,-0.496159055,2.133133222,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,19.60101629,1.207441582,23.81033886,8.750690162,167.3084158,2.302997408,38.76244397,1.981339896,23.03962231,2.975581416,0.188503726,3.170119892,2.169132573,5.11983891,0.83,3.657451839,0.683773331,3.137215443,1.922090957,-0.864986734,2.116629432,1.115642113,4.06634845,-0.219278964,2.603961379,-0.369717129,2.083724983,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,63.3677416,3.519160763,68.12703656,20.23866029,326.1908309,4.482434797,73.06484714,3.955965338,47.43410943,4.148954924,1.258222542,4.221374147,3.007594651,5.787482581,1.50,4.291347364,1.375224652,3.859341578,2.340042107,-0.550690275,2.41246133,1.198681834,3.978569764,-0.308746437,2.482434547,-0.433688165,2.050428761,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2003,3,12.37226158,0.76333299,16.40826697,5.865257021,122.3886898,1.724506125,32.3005643,1.413137873,17.38346326,2.515456998,-0.270060921,2.797785291,1.769046304,4.807201962,0.54,3.475084701,0.345812674,2.855519367,1.770574091,-1.014943827,2.052902385,1.024163398,4.062319055,-0.199942201,2.730201794,-0.399070233,2.11063646,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,11.67116013,0.456540862,20.88555948,5.612232007,247.2368589,1.687887777,51.91176691,0.804307545,27.39045378,2.457120853,-0.784077071,3.039057986,1.724948503,5.51034682,0.52,3.949545487,-0.217773564,3.31019455,1.155141233,-2.08605669,1.737078367,0.422968883,4.2083672,-0.778501708,2.647565868,-1.519753183,2.008214931,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,17.89459007,1.090039211,21.49128758,8.483964851,181.6118436,3.126479754,46.52464463,2.91315659,29.03790041,2.884498436,0.086213669,3.067647624,2.138177894,5.201871682,1.14,3.839982164,1.069237232,3.368601887,1.746108196,-1.052176571,1.929257384,0.999787654,4.063481442,0.001517452,2.701591924,-0.069153008,2.230211648,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,29.06437923,1.713019025,34.61902601,14.69165442,241.4049963,3.795108507,59.10602289,3.596739629,39.91321274,3.369513343,0.538257326,3.544403416,2.687279606,5.486476006,1.33,4.079332829,1.280027776,3.686707415,1.915784287,-0.915471731,2.090674359,1.23355055,4.032746949,-0.120016054,2.625603773,-0.17370128,2.232978359,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,24.35443903,1.455010809,30.72390253,13.0841202,229.6801907,3.041564117,49.7673757,2.88069325,35.77612087,3.192714134,0.375013329,3.425040936,2.571399296,5.436687866,1.11,3.907359663,1.058030977,3.577280656,1.829782014,-0.987918791,2.062108816,1.208467176,4.073755746,-0.250560224,2.544427543,-0.304901143,2.214348536,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,18.3989182,0.957083634,24.23715831,9.583811378,211.0126007,2.18732629,40.75633779,1.584386902,28.64417129,2.912291869,-0.043864499,3.187886923,2.26007536,5.351917851,0.78,3.707611356,0.46019752,3.354949977,1.696306127,-1.259850243,1.97190118,1.044089617,4.135932108,-0.433305817,2.491625613,-0.755788223,2.138964234,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,30.49150282,1.611998054,39.1048578,15.04222854,272.1571791,3.917339672,64.88003818,4.170266426,43.34708822,3.417448049,0.477474437,3.6662467,2.710861482,5.606379764,1.37,4.172539998,1.427979925,3.769239532,1.859887814,-1.080085798,2.108686465,1.153301248,4.048819529,-0.192147466,2.614979764,-0.129580309,2.211679298,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,25.59946284,1.480834558,33.96056018,13.52688122,250.5054277,2.936888797,49.18407434,2.444047764,37.42714699,3.242571368,0.392605819,3.525199857,2.604678907,5.523480588,1.08,3.895569879,0.893655584,3.622396296,1.814498692,-1.035466858,2.09712718,1.17660623,4.095407911,-0.350721888,2.467497202,-0.534417092,2.19432362,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,15.54279003,0.826575207,19.88528809,7.345272743,160.3561188,1.679198757,28.18679756,0.995129095,16.55717347,2.743596867,-0.190464371,2.989980166,1.994056942,5.077397084,0.52,3.338853697,-0.004882807,2.80681945,1.821823816,-1.112237423,2.068207115,1.072283891,4.155624033,-0.403456302,2.417080645,-0.926655858,1.885046399,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,24.97071842,1.276630887,33.0470199,13.11341581,250.0028168,3.546818705,59.0297448,3.546683012,35.82757653,3.217703875,0.244224488,3.497931393,2.573635814,5.521472185,1.27,4.078041466,1.266012804,3.578717891,1.772288552,-1.201190835,2.05251607,1.12822049,4.076056862,-0.179364261,2.632626143,-0.179402519,2.133302568,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,37.26727744,2.233728558,40.74670828,16.12304532,250.8182418,4.249220936,54.49287847,3.379874414,34.17806174,3.618115661,0.803672188,3.707375058,2.780249635,5.524728541,1.45,3.998070023,1.217838553,3.531583969,2.128612765,-0.685830708,2.217872162,1.290746739,4.035225644,-0.042767239,2.508567127,-0.271664343,2.042081073,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cm,3,2004,4,27.91950608,1.589299919,34.10102097,13.84985355,226.6577453,3.322176887,49.75834979,3.256801018,35.09392283,3.329325587,0.463293617,3.529327324,2.628274659,5.42344115,1.20,3.907178284,1.180745431,3.558027977,1.954221918,-0.911810052,2.154223655,1.253170989,4.048337481,-0.174483412,2.532074615,-0.194358238,2.182924308,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Curico,4,Cs,1,2001,1,16.65985083,0.677743569,15.91063925,9.607800934,114.2907944,2.027073059,38.08546777,0.836990801,8.618020008,2.813001683,-0.388986279,2.766988021,2.262575366,4.738746029,0.71,3.639832786,-0.177942199,2.153855361,2.086833832,-1.115154131,2.04082017,1.536407515,4.012578178,-0.019574941,2.913664935,-0.90411005,1.42768751,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,9.102115872,0.49075885,10.45779953,4.650679868,89.37412852,1.304045518,23.87150357,0.626301949,6.966563415,2.2085069,-0.711802412,2.347348067,1.537013417,4.49283125,0.27,3.172685428,-0.467922678,1.941122049,1.824306988,-1.096002323,1.963148155,1.152813505,4.108631338,-0.118728543,2.788485516,-0.852122589,1.556922137,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,10.9333795,0.707231024,11.47741416,6.243723037,99.62567495,1.519376,32.28913802,0.745019137,7.851056065,2.391820449,-0.3463979,2.440381118,1.831576645,4.601419912,0.42,3.474730889,-0.294345374,2.060648053,1.853037235,-0.885181114,1.901597904,1.292793431,4.062636698,-0.12048349,2.935947675,-0.833128587,1.521864839,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,19.367765,0.826144733,14.49180696,5.055100647,113.9623242,2.095331231,35.91456967,0.619835484,6.902385386,2.963610086,-0.190985299,2.673583452,1.620397763,4.735867904,0.74,3.581143054,-0.478301185,1.93186706,2.274293918,-0.880301468,1.984267284,0.931081595,4.046551736,0.050395478,2.891826885,-1.167617352,1.242550892,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,10.65333758,0.616270038,12.98711386,6.605526909,115.9022637,1.77991559,39.11874526,0.879411187,9.621744542,2.365873231,-0.484070038,2.563957624,1.887906709,4.752747282,0.58,3.666601771,-0.128502701,2.264025594,1.681946787,-1.167996481,1.880031181,1.203980266,4.068820839,-0.107360502,2.982675327,-0.812429145,1.58009915,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,16.77102537,1.390514603,15.91274483,8.41325485,111.9231885,2.721577031,44.91137855,0.958038162,9.341113056,2.819652717,0.329673897,2.76712035,2.129808421,4.717812819,1.00,3.804691182,-0.042867667,2.234425416,2.066620789,-0.423358032,2.014088421,1.376776492,3.964780891,0.248179575,3.051659254,-0.795899595,1.481393487,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,4.780233766,0.147193966,7.720650577,3.208283813,104.8985111,1.359932247,35.9139146,0.499358968,7.47408267,1.56448945,-1.916004065,2.043898632,1.165736156,4.652993322,0.31,3.581124814,-0.694430067,2.011441392,1.057658826,-2.422834691,1.537068007,0.658905532,4.146162697,-0.199395744,3.074294189,-1.201260691,1.504610767,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,4.466474513,0.13164076,6.680738169,3.067004183,96.54591565,1.010574683,29.68650277,0.370123247,5.925874283,1.496599398,-2.027678582,1.899228486,1.120701249,4.570018705,0.01,3.39069249,-0.993919229,1.779328234,1.105335665,-2.418942312,1.507964753,0.729437516,4.178754972,-0.380744571,2.999428758,-1.385182963,1.388064502,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,4.087582702,0.374540282,5.917676564,2.905258331,84.70110145,0.9108077,26.34766374,0.292984213,4.94022029,1.407953769,-0.98205592,1.7779439,1.066522313,4.439128606,-0.09,3.271379608,-1.227636552,1.597409923,1.141920587,-1.248089101,1.511910718,0.800489131,4.173095424,-0.359456673,3.005346427,-1.493669734,1.331376742,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,3.822981686,0.373220786,4.797040961,2.042186433,47.1369281,0.526029628,12.54419375,0.214179433,2.724749436,1.341030664,-0.985585115,1.567999261,0.714021015,3.85305673,-0.64,2.529257909,-1.540941143,1.002376474,1.63968592,-0.686929859,1.866654517,1.01267627,4.151711985,-0.343742486,2.827913165,-1.242285889,1.301031729,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,4.402502363,0.342067584,6.449985495,3.090418215,92.44869407,0.968210446,28.06918463,0.341131772,5.616120308,1.482173098,-1.072746947,1.864077882,1.128306426,4.526653832,-0.03,3.334672342,-1.075486448,1.725641089,1.133431335,-1.42148871,1.515336118,0.779564663,4.177912068,-0.381047576,2.985930579,-1.424228212,1.376899325,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,11.07178619,0.757044329,12.15550398,5.765298197,97.04049261,1.366071178,26.52743335,0.697105532,8.056747677,2.404400088,-0.278333468,2.49778207,1.751856878,4.575128341,0.31,3.278179418,-0.360818471,2.086509961,1.913139723,-0.769593832,2.006521705,1.260596513,4.083867977,-0.179321498,2.786919054,-0.852078836,1.595249597,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,16.75558446,0.723629268,16.91004033,8.318723739,120.7918846,2.877155878,48.09342217,1.039205869,9.978101985,2.818731603,-0.323476079,2.827907548,2.118508846,4.794069103,1.06,3.873145415,0.038456834,2.30039289,2.005635963,-1.136571718,2.014811908,1.305413206,3.980973463,0.243706624,3.060049774,-0.774638806,1.48729725,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,20.94956906,0.949976137,18.37028233,8.749286443,116.3177645,2.296863156,39.64036721,0.795582029,7.947018969,3.042118076,-0.051318414,2.910734268,2.168972148,4.756325795,0.83,3.679847973,-0.22868132,2.072796886,2.271932497,-0.821503993,2.140548689,1.398786568,3.986140216,0.061358768,2.909662394,-0.9988669,1.302611307,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,18.16594765,1.016868958,15.4634612,7.535195912,91.95495934,2.115357621,35.41746601,0.742405413,6.616625647,2.899548833,0.016728257,2.738479899,2.019584832,4.521298885,0.75,3.567205089,-0.297859806,1.889585519,2.317175194,-0.565645382,2.156106259,1.437211193,3.938925245,0.166850247,2.984831449,-0.880233446,1.30721188,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,8.840177243,0.566150254,9.483103903,5.176475543,86.81950046,1.447744224,23.90603506,0.595570331,6.211212907,2.179306927,-0.56889577,2.249511679,1.644124428,4.463831256,0.37,3.17413094,-0.518235793,1.826356192,1.821311066,-0.92689163,1.891515818,1.286128567,4.105835396,0.012010777,2.816135079,-0.876231654,1.468360331,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,7.202673617,0.859383393,9.107435967,6.668689582,86.97100853,1.669620715,23.72163318,0.577560149,6.589337351,1.974452293,-0.151540132,2.209091219,1.897423376,4.465574828,0.51,3.166387424,-0.548942688,1.88545279,1.614212314,-0.511780111,1.84885124,1.537183397,4.105334849,0.152356505,2.806147445,-0.909182666,1.525212811,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,9.160562049,0.670584602,11.11068792,5.683241468,129.5287575,1.223589029,39.70513012,0.783593333,9.859974359,2.214907536,-0.399605407,2.407907521,1.737521751,4.863902922,0.20,3.681480402,-0.243865101,2.288483568,1.483857239,-1.130655704,1.676857223,1.006471454,4.132852625,-0.529261931,2.950430104,-0.974915398,1.557433271,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2001,1,13.33119812,1.217407986,15.354556,11.36753105,136.5561441,2.564767591,37.37799811,0.992064309,9.807353616,2.590107012,0.196723997,2.731412238,2.430761138,4.916735842,0.94,3.621082245,-0.007967346,2.283132473,1.763438972,-0.629944042,1.904744199,1.604093098,4.090067803,0.115199827,2.794414206,-0.834635386,1.456464434,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,16.16518028,1.116321508,15.65890566,7.855538607,123.0097605,1.950420648,36.30026483,1.133498348,9.886953836,2.782859564,0.110038912,2.751039807,2.061218838,4.812263706,0.67,3.591825037,0.125308734,2.291216094,2.026376878,-0.646443774,1.994557121,1.304736152,4.05578102,-0.08843762,2.835342351,-0.631173952,1.534733408,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,7.103154624,0.051651999,9.31207479,1.913975426,99.74265153,1.046261897,32.23537559,0.55190859,8.505956447,1.960538999,-2.963226381,2.231311923,0.649182454,4.602593384,0.05,3.47306447,-0.594372844,2.140766677,1.48764573,-3.436119651,1.758418654,0.176289185,4.129700116,-0.427669555,3.000171202,-1.067266113,1.667873408,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,7.937366062,0.606359315,10.65736157,3.609822289,120.3319327,0.944966732,37.83869398,0.718963775,11.62896902,2.07158149,-0.50028254,2.366250881,1.283658544,4.79025403,-0.06,3.633332229,-0.329944305,2.453499314,1.407479901,-1.16438413,1.702149291,0.619556954,4.126152441,-0.720707146,2.96923064,-0.994045895,1.789397725,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,31.35157076,1.263625432,28.86815804,10.63441077,166.0454431,2.151012081,41.03732489,1.029279237,8.890704105,3.44526437,0.233984916,3.36273919,2.364095042,5.112261505,0.77,3.714482016,0.028858787,2.185006248,2.376178637,-0.835100817,2.293653456,1.295009309,4.043175771,-0.303147266,2.645396282,-1.040226946,1.115920515,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,13.40345689,0.515441844,14.92132155,5.153908421,126.6028131,1.250657408,27.51289082,0.720575712,5.624233803,2.595512651,-0.662730797,2.702791167,1.639755344,4.84105473,0.22,3.314654652,-0.327704786,1.727084726,1.924072883,-1.334170565,2.031351399,0.968315576,4.169614962,-0.447770428,2.643214884,-0.999144554,1.055644958,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,25.19771381,1.188341646,23.26430156,8.3685581,139.9910162,1.61311635,29.05347233,0.685881863,5.802400827,3.226753269,0.17255876,3.146920064,2.1244816,4.941578251,0.48,3.369138006,-0.377049877,1.758271768,2.371636898,-0.68255761,2.291803693,1.269365229,4.08646188,-0.376948441,2.514021635,-1.232166248,0.903155397,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,5.108212691,0.253563107,6.178899297,3.056771072,86.08980058,0.787229433,27.17028982,0.532965403,7.616288754,1.630849576,-1.372142544,1.821140148,1.117359154,4.455390944,-0.24,3.30212409,-0.629298767,2.030289211,1.31754347,-1.685448652,1.507834042,0.804053048,4.142084838,-0.55254165,2.988817984,-0.942604873,1.716983105,1,0,0,0,1,0,0,0,0,0,1,0,0,0
