x1,x2,x3,x4,x5,x6,x7,x8
-612.2301455624892,-588.2250564829696,-590.9966675459375,-566.0060306410942,-561.2129042051433,-546.1650547550204,-554.5901515213728,-521.1987275259752
-596.1256842139675,-567.7353202442772,-580.2665200922852,-550.5867763858228,-550.7982977980506,-528.9418315000723,-539.2838457228768,-511.684948204515
-592.9290953557825,-561.712711048444,-579.7034922466067,-552.4898220267149,-547.0207580960473,-521.951853410145,-535.6200056891508,-497.5817473266293
-604.3018363806685,-572.5993824458235,-580.3774849341593,-549.7013890112147,-550.0447835799048,-534.6819887828718,-536.3015934413613,-522.3313322642712
-584.5081493669663,-550.5320585760728,-558.0955047621752,-529.1014550608036,-535.0424639182518,-508.94004366383786,-517.7872975117136,-483.4926418436383
-590.7435269798434,-563.4897602036733,-576.0044469517616,-547.8880450143737,-542.8367827048129,-527.993328993787,-535.0752321353203,-508.6859596286597
-593.3323761747415,-561.5448116222398,-575.1625500461246,-557.6616697965852,-551.9643072452438,-532.9515499272009,-543.0747513674914,-507.1243795331362
-604.2224409790795,-580.3428498996418,-596.7980739036277,-578.2129334762242,-557.5187926698163,-543.8576858825309,-556.4575143513644,-515.4678724955247
-607.4442162136716,-584.9904944838878,-586.716624630671,-562.3479095394586,-555.5765660601957,-532.0510615700443,-549.0236940230426,-526.8918933621596
-596.6128763222478,-566.5752963860789,-580.39231961137,-556.6013557774361,-548.347840498903,-528.1696441911498,-530.4177979597321,-506.99819008569784
-609.6526392540005,-591.2647135384598,-602.5792740863908,-580.3006601353096,-563.1460768795067,-553.5074127165608,-563.2586485390137,-530.1936783241132
-602.8802234651675,-565.6901383134963,-575.3608234384313,-562.8302819766623,-554.0336823329573,-533.1906442097984,-538.9019044171824,-518.6486724833355
-601.1447702147556,-571.6607660362571,-589.5108018835454,-559.1147373082487,-554.822767909106,-542.3878425801374,-538.745702892012,-514.5769795407026
-586.5150498545349,-555.5258619919575,-566.2228803228563,-537.4744278275996,-535.1336030701374,-515.0679675587505,-519.2200522727301,-490.56374520702957
-593.2950897314277,-565.8460332157211,-574.0398966798879,-548.1802283256729,-548.1542497110195,-523.7357468868771,-531.3109301493016,-500.4037801036888
-592.3248343708633,-557.8798776484216,-570.253758579432,-548.2398712580298,-541.5882073977335,-517.226371669457,-534.4558562042944,-503.8854342168803
-593.4915831479544,-559.7841598728737,-571.368239580909,-541.5208890931909,-542.1244735547573,-523.4012275686307,-530.9062870610535,-502.97866595993435
-589.5145778624689,-554.6743435351198,-564.6108645348626,-538.9309830246688,-534.6405364138652,-509.02020141445735,-514.9564833160041,-485.88054345339026
-605.8742134379472,-572.9222709012599,-580.1671207420147,-563.6353859603274,-562.2088364402985,-543.0624256748238,-552.5570186848842,-528.7621817274409
-604.2033064876119,-574.7144358816025,-580.6349821907826,-559.1953553450528,-553.5214917333594,-526.5659703025127,-542.9223980032102,-510.44442981948225
-590.198011889906,-564.9661425002275,-571.5282134306711,-544.7411614338873,-545.3459125480094,-526.2076745430328,-539.5337848078021,-506.8652460892301
-581.8280962776378,-549.37325892938,-563.2398950344495,-530.5607154360503,-535.3773317015047,-507.9277349169321,-517.4075734188257,-483.5863395186489
-586.0729692802768,-556.0840954983576,-568.9985130586749,-543.0215302147312,-535.2323612885557,-510.77969916440793,-526.7073416170091,-493.34710095048706
-602.3898687565727,-578.2884356576382,-585.0453938666212,-558.2962529892123,-551.6972698500995,-536.1993775721894,-535.3789286626685,-513.2388352390644
-589.956216756028,-576.7546307663707,-573.4206493032183,-557.8780412593155,-552.54418882059,-526.1488974676031,-533.917547057933,-511.1014203099895
-591.3560350155071,-557.6213278714025,-570.7641921343022,-545.5370048059658,-540.2897444518312,-515.4945354310828,-524.446013987805,-493.0080842185009
-593.8202192134756,-562.8519791441779,-579.2530194385138,-551.7331543417712,-553.3937139565899,-534.0762940035152,-542.6736892898856,-508.39541669027017
-602.7116480829361,-573.9537823642861,-581.7094346501405,-559.5212277614105,-564.914515263965,-528.509902415386,-548.3888070157839,-513.7381060341255
-589.1098116259365,-558.1364944848659,-568.6801291129176,-549.3968359135155,-541.6976156478662,-521.7368796403193,-526.6812524479235,-494.80835659876595
-593.7142895045337,-544.9713685065249,-568.3378607858633,-544.5286728540789,-534.1394152193282,-506.0830814424079,-519.7047573960338,-484.859405785364
-597.7325706681434,-561.3239791326583,-569.1275678053664,-543.8187278466548,-542.7339696632109,-518.3314116369702,-530.8058030531813,-498.4550916065692
-584.5272923350233,-558.8550157031109,-570.4233539813392,-540.0818010046096,-539.3812848444563,-522.3075018138582,-518.8380804983387,-499.2764752362416
-592.1334706083339,-549.6660829115642,-564.9379900810009,-540.5297342241959,-535.6425985224059,-520.5451858490526,-517.1461427842211,-488.03732510813325
-594.6377404434354,-562.7284550205218,-572.1629497048992,-546.0812253627399,-541.6860870717256,-523.0483522231824,-533.621494459343,-501.63242231999163
-600.8200207700414,-581.509855228875,-584.8658224460324,-566.6571774818059,-558.912642300106,-538.1514525070995,-546.431803926693,-518.3336348837872
-596.0250281519902,-568.0971079630277,-573.3029529618982,-552.9732819008016,-548.3135941242011,-515.9210433186419,-535.5086903249112,-501.7539011506317
-596.471227464815,-578.1562198172919,-587.7167933160031,-564.0505007777995,-557.1054486459766,-533.8567771510059,-541.1811631486213,-512.9257491517703
-593.6098476568932,-578.9983367436727,-580.1190966811556,-555.5691544895074,-552.6192660569611,-527.6560602615829,-535.6418781548073,-504.73881688903265
-589.0047014447957,-561.3150728209903,-567.9042091166828,-547.3076137557164,-545.8315102877459,-514.5496615065287,-524.7930541648554,-498.4665098411306
-592.5681050124238,-554.914736439609,-572.5538509775802,-543.0780395397659,-537.3199261451318,-519.5199301883524,-526.2458922271373,-493.2294589784915
-588.9145140534007,-552.1896087941832,-565.61826044287,-542.0077781586454,-540.3939086572989,-514.7758911932137,-523.3823875337957,-491.65773307456
-603.3605234476018,-574.8506035686856,-587.4430091281689,-567.3262586510743,-553.4898959839601,-534.8375362636912,-531.1861296306497,-519.0712716903321
-588.8499987381741,-557.5607844106953,-566.9839628140908,-545.2343485149428,-539.1269675011546,-514.6406896043657,-525.3803949480039,-492.7207724961497
-596.7292726148789,-564.5492925532842,-575.1028325025852,-542.2465812491055,-546.0833221999369,-523.4953483007173,-532.5453796175175,-500.8182706402402
-607.9194384868902,-583.6060336169112,-591.9751670923071,-572.6414182853036,-563.5296692958626,-551.6437228567183,-552.6933342730854,-529.3194968166339
-595.1608428751407,-557.1583341918023,-567.860103144752,-536.9409388437496,-537.6331698827269,-510.611291431932,-523.3051171034638,-487.74661685421165
-601.6589640622777,-576.1793891757554,-583.1541920026314,-556.5127987876386,-555.5552732946703,-533.7861813555967,-539.8139209480443,-511.90016975392797
-593.4194440311081,-556.2042073293196,-579.2149298449617,-544.6675973667418,-541.5879007651715,-523.0157001559794,-519.8744322181803,-492.3020948283418
-595.2971129012262,-560.7152491673348,-571.0851675767358,-549.8544768187379,-538.8176714482814,-526.93617137407,-534.0207288733314,-504.6602808417017
-601.353961239085,-554.7523607139135,-566.9324550046882,-547.1759072072721,-546.2164483003203,-518.887328278721,-527.0057830919193,-500.56837580062006
-596.2223655757412,-564.9738906678353,-571.7926524361305,-552.5915568224794,-542.8782420910655,-519.1366302880715,-528.0253087863819,-496.2074569729948
-590.5989388800555,-562.7517885740548,-570.2941432054398,-544.2572578857769,-534.6055096527127,-514.3790741784951,-523.832001943667,-489.1706177743398
-607.5479470636124,-589.6924134942907,-600.9600040163673,-578.910450048713,-568.1824060776138,-541.4616506638886,-573.8010795351182,-523.9082149831554
-609.5402305037826,-582.822678253709,-576.1882303094574,-556.1863489010032,-555.3716834158746,-540.2673374887562,-537.4198726870086,-514.5757934920454
-598.4281413715577,-565.037723217995,-576.3793004055638,-548.2333009626797,-536.9517678231981,-525.7885501651496,-530.468763369194,-508.26871156611185
-593.883431746474,-562.3366730153257,-575.2402557678292,-548.8393245702155,-542.0161747806851,-522.5338656103493,-528.1891922755823,-495.87322279181285
-581.9619201856106,-543.9006079033956,-556.5218457132534,-525.7330340432974,-528.545543262067,-500.42007760725494,-510.2470095341578,-472.5565663230799
-597.6666786596109,-552.0771939554419,-576.8911637424364,-554.0801376208227,-545.3124148206018,-518.3753948348168,-532.4829828176017,-491.60939964023595
-588.734966910588,-553.2625395057715,-569.0180916803984,-547.8843243168471,-539.0831747514845,-504.5754739611507,-522.230819033908,-489.491185838291
-601.809072593938,-576.1401738980409,-585.8518666185818,-564.6316966829837,-554.584849340679,-538.1409848590936,-541.2655853219169,-506.9550967871714
-587.7116175940889,-558.1039565925968,-567.408021593929,-537.1336457576467,-530.2827353236838,-509.7075008547115,-519.0341232148924,-494.5456690400968
-600.1319468490619,-564.4374954261089,-574.7639289722047,-552.3738659533052,-550.447954354813,-527.5267852618928,-539.8277323017055,-506.1197674189948
-596.2684522846096,-563.6056722814232,-571.8995445936753,-543.2622927356589,-539.386034463214,-522.2971861032925,-528.6180776458627,-498.30812105105315
-594.8823001780354,-568.59746151702,-587.7863984598284,-551.9882864755168,-553.7562122477248,-524.876954362966,-539.1394133668427,-504.6009464662591
-587.0582733858878,-553.1335450623427,-566.9681156594362,-535.9890638706863,-530.610429115738,-504.11302812736216,-510.6737062677631,-482.617162558216
-588.1498001187844,-558.5020478419608,-564.9029371302197,-541.6253350899017,-534.1809156223146,-506.7102145664111,-513.4120350263343,-484.7875708469502
-596.821376391041,-563.4617702755006,-577.3242682328704,-551.7121643536132,-548.3944057357287,-525.5480361742256,-527.895049905862,-504.8857881173552
-599.2928866706394,-570.7980886695376,-584.6878817430165,-557.0232838617438,-556.8777764228028,-528.3552552356939,-545.8949237470573,-516.3131806554296
-590.7196965669375,-558.3944258067886,-571.0420521486525,-542.1003135950439,-535.7752875696876,-517.9103218102853,-527.3546896658289,-495.39129707051234
-596.5578659950886,-560.0912176694965,-573.1563629333201,-536.1861837888903,-546.2922873327309,-510.7951713982701,-529.7351798912114,-488.555910412311
-590.5856641115927,-557.6289842313769,-569.6416507329157,-542.4973689239001,-540.91787868741,-513.8797909267828,-526.7642747320676,-490.86225107570124
-589.9417128829635,-555.6826528000522,-578.6752720197832,-549.8453143347249,-548.991350843005,-525.1583961526595,-532.7984975870936,-501.12607864515655
-586.236094280034,-549.4684772494948,-566.778503204044,-535.8000668455667,-539.162887979232,-506.23712433897924,-517.1076853264728,-486.9612918237235
-605.4641332297125,-572.9348544949315,-588.1268929091374,-576.9544877480863,-553.6304187718621,-539.6452174230759,-545.4580287771785,-526.9347519055556
-601.3539017602163,-575.527348073444,-569.2017537106922,-556.6645059753089,-557.3656138812962,-535.5502304418919,-536.6984045006777,-502.8389657946507
-594.8997542793103,-568.0679553010934,-569.838358416957,-551.9192449018809,-554.7911957926194,-532.1328712142231,-537.5414357530069,-506.8655858030427
-590.9892867322551,-556.2028019443429,-570.3279191694344,-546.2487533492795,-543.0843816558488,-522.9711701766473,-527.7774238924741,-492.95558901286154
-593.1361806245808,-559.3543787380493,-572.3672558831729,-547.0039723060307,-540.7344825314512,-513.0412559662531,-534.336398284271,-500.86441213252135
-584.7258687120465,-549.4294000561895,-560.760160436271,-534.4895591035781,-532.4981864670272,-499.32340608998123,-511.23030046160204,-477.7714852907661
-603.6443190044706,-567.0759227909492,-581.1221833167845,-563.5859749170232,-558.6136202613902,-537.7140165451003,-537.341181167864,-511.8362726629095
-594.6608670273931,-562.2976018692239,-574.3578532214933,-542.6945584843011,-542.3283590680735,-522.9586001223242,-524.9926052449231,-488.8136767110143
-608.1581630469956,-581.4990593264927,-578.6468813769816,-569.6720584658758,-545.5004194176556,-547.8614913408205,-558.1051951124232,-530.6772931134956
-594.7890276053872,-562.8105413191855,-575.2436011135233,-546.4795548990012,-548.5429268863165,-522.7032469173002,-534.7988883857136,-503.2857331699172
-595.1035740165009,-561.3367535444495,-570.7057877179054,-552.0872361010438,-546.9595716265964,-524.3964062486147,-532.3052424343732,-504.34716511058156
-600.3720128206947,-573.3212558433808,-589.3027779200548,-570.6696604989219,-559.278961856847,-540.6963629021168,-548.7827283846359,-526.5079573711863
-605.2555998915891,-572.3964750623209,-583.7049731644631,-565.6229342708601,-556.9867727118256,-530.064339385028,-542.0467247015796,-507.48579228251657
-612.6467992792783,-586.0493490718655,-592.6972585645182,-577.311613732795,-562.0281946493353,-551.1772462780891,-555.0285397086919,-519.9470654179613
-584.3922440669826,-545.2083124927217,-557.9465347612039,-530.4349045633048,-527.6094643963368,-501.12653112146626,-511.50009869907996,-477.2582618528821
-585.8837323825562,-548.6178645713806,-564.8783378414824,-538.1180035143872,-536.3348485319224,-506.4589556930529,-516.653951918646,-487.1887322170298
-584.9300535153202,-547.7704244728852,-557.3894345982833,-532.1462285288085,-527.3430935890829,-504.26891522116364,-512.8449988485954,-483.0876259149551
-602.6091522994211,-570.7925513596181,-584.7673582300894,-560.2517597101186,-554.5437833473613,-543.9995337869801,-547.3926059865672,-517.3051702401688
-588.3083662944815,-555.5715012687793,-570.017048052633,-544.7585411114009,-541.9388633485604,-512.6678183701313,-520.8875975899267,-492.87673908221007
-580.2165761063727,-540.644278179853,-554.5216943088348,-527.7657914932455,-525.9576519218485,-497.0991443487602,-505.9082940758836,-473.3537571919287
-594.1312886426898,-557.6003463623916,-575.1967966956158,-544.7953009238947,-542.2175311206846,-529.6468782968046,-533.566753366274,-503.08333022648566
-599.9637425313864,-558.447254939164,-577.7000595164932,-539.1044475115733,-545.3765676345029,-530.058745582238,-534.6803859247894,-503.83882355533166
-586.2236969877642,-555.1100607965824,-569.7118775244734,-542.6270044821998,-535.5303117906225,-514.0544977432738,-523.7841375493243,-492.8075968481919
-613.4618419559104,-587.8003567734802,-592.7482441889686,-575.005970603363,-572.5427998224657,-555.4778233737284,-557.3666970260255,-539.1699413987276
-605.6690364057824,-577.25918148132,-589.9909480869997,-560.1827616469873,-550.7053432788671,-536.1716234393082,-533.5978148457218,-511.38249201637234
-597.242080952855,-564.4435315136394,-579.8635225863543,-564.0080572746265,-553.5278393090441,-531.210313327575,-538.9424183166554,-498.0434486293432
-584.4228843981354,-559.555984593529,-572.9196087879075,-547.7718614014672,-537.8179018009964,-514.4819685027039,-528.0563984174082,-491.48160819873317
-597.4827564546222,-566.9661556107282,-577.171634431767,-550.1222880670024,-550.2545399416277,-526.1519923954467,-527.7277360696925,-511.2335463072239
-590.7513448477396,-557.7453581447619,-576.7378831791275,-555.1596679505556,-552.7372917458927,-520.9916698839727,-537.4157130522433,-508.0463573836694
-589.358329648941,-554.2560402118202,-567.7322100380178,-536.3757006112247,-537.337104813595,-506.7405457063922,-525.8428371913011,-487.27292638428656
-597.1267376639878,-570.1443109162733,-561.7273876387735,-548.2493554608766,-549.3749087177335,-527.756277109814,-536.0390977761037,-510.3459997973537
-602.5226178799679,-577.286437586657,-588.3010988291114,-571.9655369769998,-556.3547947168724,-536.4116740206526,-543.9506594229965,-514.5480975602783
-592.1567725490991,-557.8245285084334,-577.5330436469,-550.7446554455022,-546.1263823858741,-518.5226308859394,-529.7752053756219,-507.0138960372343
-591.8736114727033,-547.750057182295,-567.9527899952957,-542.7707798973526,-542.0761265216945,-517.9347944162653,-526.8221578552283,-489.32293938108785
-598.3671176980228,-566.2426917938508,-581.8696629477467,-555.8627211953516,-551.391808687454,-532.8213708411771,-531.5419285821029,-506.8563872887048
-590.0662461203299,-555.4973603909643,-570.5843936133651,-544.4151939830572,-535.8492795179966,-513.5986215749053,-526.577708971618,-490.0704645121963
-593.386856746464,-560.8231421619626,-567.8090128891251,-550.5911770015888,-547.2465460413825,-519.4043807705158,-533.6458831079585,-496.985519137138
-587.7659575282481,-548.7477062028753,-562.9592339171736,-539.136449958641,-537.5049975175789,-511.6933481773062,-520.3461507090133,-483.8095223141515
-600.9991017992467,-575.2320757680426,-583.2915522160208,-544.9829382128645,-557.3301764949936,-528.3513175467831,-541.5917364081631,-512.432669890167
-587.9332778317138,-560.6999715321913,-567.8239492956591,-546.3250174074873,-536.2654415651332,-520.1713759955728,-529.3261644977597,-500.43273914591225
-604.6318444070419,-597.7441816502651,-602.5278162175744,-584.0607550474755,-561.2993607527818,-548.0231041544291,-556.6900017972322,-532.3425886407364
-614.4349224131051,-576.9790525307983,-599.5802100771288,-584.5582314641605,-559.8429940096967,-547.6002739449563,-555.6087271267032,-546.1769792320944
-588.778396519831,-550.1373248409194,-568.5473352038149,-543.4432475627636,-532.5101430794684,-507.10491231795453,-520.3791543056284,-487.6871475853633
-591.1524594450797,-557.1477862480477,-566.2039188188529,-541.6765341426901,-539.879573019527,-516.6414091495909,-518.2834905524135,-490.62089763476456
-603.6696725728988,-575.5055396333319,-581.0778592387229,-569.91728900439,-551.1980465584794,-538.0402251258594,-534.8981829086999,-521.0351749887382
-584.0466264702022,-545.739356875683,-557.9831355738494,-522.5970703079616,-526.1694584635266,-496.9734628050247,-510.86090620106097,-472.8351744934367
-595.1425483406258,-561.5011099026626,-576.9310933330876,-551.0297345698582,-538.384500612065,-510.0926744383945,-533.786030398043,-501.56807862431526
-594.1070500436065,-558.1701921894244,-563.8346843039506,-534.1653943399189,-541.843229012021,-507.245913602581,-526.7714595378404,-489.9222555619493
-602.5490502621185,-579.9666334851959,-587.5207522140118,-559.0549105215321,-558.9947868574548,-533.068200042125,-546.2285734837585,-516.221343513306
-614.3418231118105,-584.2294040453352,-594.3651407979523,-565.9534542813238,-560.3804422862438,-549.1708417652053,-548.5560155896202,-521.1759202180498
-604.2493976996738,-579.4179291663727,-583.9110333856074,-568.9803849946242,-558.3004550981984,-536.1359487149504,-538.382854082351,-528.8742017024806
-587.5681271059451,-545.2795600202944,-567.4697426949407,-539.9396989036866,-538.6928402956241,-512.8075456349712,-521.2976901706439,-488.5115078632874
-601.6632331499277,-578.7135489304447,-585.2176923988421,-564.8126368665716,-554.6217038497591,-540.7699823085229,-543.7716193845911,-520.5473113438634
-586.4879005982485,-550.5538067032433,-560.5548816507369,-527.229723342967,-531.6966157466611,-499.23500854036365,-512.9491020037924,-486.0607573624068
-603.9680211568934,-579.9777736164476,-591.5467832639081,-577.9989187378312,-558.2275924581937,-542.8686352756309,-554.6067260518278,-517.7901866888271
-591.0026825223107,-557.9620611541745,-569.7701343631302,-548.9380085089971,-533.4203560535673,-514.1724914924324,-523.6134803059462,-491.6629691067234
-615.9614607329058,-596.4425614129445,-594.8327280011437,-583.1657371646394,-567.5019757547573,-546.6685455847337,-549.3318761096009,-518.3318253044658
-596.1991365203074,-568.3471107788214,-579.0704982288457,-553.9720695462357,-550.5185032840878,-533.1866619199094,-537.7961069506532,-510.8575896750747
-592.2386013100788,-560.9594188832621,-567.2023920277727,-546.5106562638917,-544.6578217521509,-518.0985271068475,-534.3618674209807,-491.4441348867956
-601.3781133398564,-573.7617797103751,-584.3147821600894,-558.8871704870411,-554.6433362699659,-531.2998585780372,-544.7240847072442,-508.87320240823055
-598.2507298270322,-567.0701462765995,-583.5082106387008,-559.3396521285914,-549.8412738667857,-533.3735218882867,-537.444393720097,-516.5641203347387
-600.7459740556003,-565.2197166725566,-575.149444887122,-556.0382532939209,-554.412898316957,-532.5410498114513,-530.6600503762945,-506.62425287405523
-584.3667455998178,-554.1926371267328,-565.0177334375849,-534.2696722314756,-530.7598614438995,-508.17880330303404,-515.3926740649799,-479.91499688468946
-603.3308808978593,-573.3594794414158,-580.6082219637512,-560.5117759425007,-550.1350329187912,-533.3510860339898,-539.6902628164485,-511.40695225293473
-600.7967004518147,-571.5759892508972,-577.7638394271834,-550.5907498223222,-554.2567283476504,-523.4771379233971,-541.9324329301614,-516.3841868552388
-594.3516203341617,-554.6910855813176,-580.1332421367861,-550.9228414619865,-546.1760339353395,-519.1165388108947,-525.194068486809,-500.9206027927695
-601.1378496762851,-558.4740757477302,-572.522316617711,-546.2489028900721,-541.8975378201424,-517.66425462563,-520.4911689548961,-502.57188913077516
-603.3754394393488,-575.2964733162037,-576.8962178268953,-562.2820753819381,-551.7599036348075,-531.3132822304045,-548.8122241140298,-516.0979518674771
-593.0114009020933,-566.2128975519553,-568.6314144298782,-544.0819863385519,-548.6712215575695,-523.4550560624825,-536.4007521258371,-501.50604116118166
-595.8764676220928,-562.2523870225775,-576.3850870996177,-552.7388833904985,-545.1177777276087,-528.8181210811491,-530.5496930040312,-512.1608241602875
-595.0705690329557,-567.8005318468595,-571.642380100825,-544.7323318307915,-551.5594831587387,-519.3424522616688,-519.6544325105681,-488.46064016390517
-606.3478412953812,-581.5896308153506,-574.1080860972555,-569.1194506644565,-545.9132580704493,-538.3357958698963,-542.7153199504942,-519.576479750741
-599.5122801441892,-583.5779987157725,-593.8917313840122,-567.0724109091478,-562.1904475076407,-536.8558104957607,-547.4279152921167,-525.276432409921
-598.3331587889005,-567.3923260157088,-585.2836399891055,-555.5722882951695,-542.3343889247212,-533.6267417877062,-537.6228192585146,-508.89934469700404
-593.6420926631079,-566.1981447304769,-579.813845070459,-549.3361102533541,-546.458371997934,-517.3685928158577,-528.1665565374303,-496.25571010766413
-587.9257983593982,-547.7532821817068,-559.4108711446155,-530.0859710011969,-530.7318248527284,-504.0423706223815,-512.3149735174339,-478.8540360156038
-598.9688900596317,-565.8653790565472,-578.0700824788788,-561.4413404271505,-554.0462444138502,-524.185352811425,-542.2010259370943,-502.40417312994214
-584.1289775781233,-547.4183383962866,-560.5971656520738,-526.3677586346106,-529.0870954939587,-501.73906393744846,-510.12208544582523,-472.3711283781442
-612.5605931621416,-580.4223632588105,-594.2755922912805,-568.5704609051614,-546.7829582778694,-541.3830830688687,-561.4403482344497,-534.2389586947687
-600.6340175060617,-570.8471830823241,-579.8216688624261,-553.4734977913653,-545.0223479178487,-531.3422583546821,-540.9129118893413,-509.86914802247605
-592.7918461405449,-557.1670030917538,-569.5949416692899,-545.2927126065117,-543.2350389647504,-512.714944576419,-526.3743770160385,-499.6626320241837
-600.4465453854114,-579.1730581827229,-579.6326744303706,-565.578445829573,-552.6726627069842,-531.0355694891431,-540.3347986243706,-508.17120643995554
-604.1329664732032,-568.1059478143686,-591.1396072493624,-559.2851727071331,-560.9792594141545,-539.322830680315,-536.9860985474593,-527.6376248815029
-583.0280682511218,-548.4713925251021,-558.8180033455506,-526.5494518539922,-527.2507302232576,-500.1637905113138,-508.65218479625275,-476.57793673512344
-582.2728993509548,-549.9977837636297,-559.8163383061263,-529.564202232301,-528.8961040905269,-500.736249106933,-513.9196131089282,-482.3698751678831
-588.4439620937351,-555.6472421410474,-565.6885765082394,-543.8653328234334,-540.6815857600325,-513.7982797514504,-526.4641738134387,-493.4287395788951
-590.7081345810677,-558.6200885920359,-573.7828500877274,-543.3065664956816,-541.4780496655903,-505.370203758095,-530.9720751229698,-502.47377984987696
-596.6039941131919,-566.6742402485495,-577.3944211672242,-558.7221468000585,-554.5516073626961,-533.5123168171854,-537.165825365558,-512.8764735678944
-602.227574968374,-578.4263731328593,-581.2404843013858,-561.3069709846693,-567.2926208858031,-544.3991481765463,-535.1996822036724,-516.2886538708459
-581.7115631584298,-544.096314829035,-555.8142887053313,-530.377591208412,-530.9773131269866,-501.341759903639,-513.5659377912409,-476.35895607443206
-594.0604533146629,-566.2184163137115,-585.0258025649581,-552.8966316920172,-556.1115155633164,-534.3013195824219,-529.5640005717446,-501.26767543393
-603.8218585738114,-573.6279894277047,-584.1473452032424,-558.7315130383233,-550.8618485268472,-531.8638897289525,-539.3556183323423,-511.0218250686836
-589.1598776484456,-553.5435522468923,-573.2357014459066,-549.6980715290814,-546.6544704391257,-516.9355433454361,-525.4195889664486,-498.28004888532155
-594.4081597196332,-554.4512354254987,-575.8363950445785,-540.1166362735262,-536.7043985246899,-508.27191883259184,-523.3432517707265,-493.0384118137139
-583.5322523540171,-555.2138190831624,-561.5146512663357,-531.9636973559943,-532.6298431672362,-502.3185140060773,-514.5806100806711,-478.30193446369157
-593.651247381315,-564.4969977055939,-574.8498309204583,-553.2274913797091,-537.0698928614182,-525.1235246838443,-531.0981858855089,-504.5889172084552
-593.5022578545645,-563.5643454089881,-573.2118415777304,-550.6684259698682,-554.7231550777223,-529.3498278301869,-533.7993346245754,-506.2188132010625
-599.3445411764061,-571.8017384625573,-583.1260948693119,-559.2787793212051,-553.3111315042056,-531.4613582369859,-545.1461887932063,-510.8739347952973
-601.2524290469701,-582.017542829036,-585.515920805958,-569.3008834745897,-553.5405268007657,-534.1754308229778,-543.4197117936966,-512.4689880250069
-617.9056873906745,-596.9798997468837,-588.5802329877039,-578.3849891179543,-561.3134330257959,-561.4403193973842,-552.910809916549,-549.2854926795131
-596.8357435611986,-558.4057145793449,-573.4808184363405,-549.2757609265161,-547.6194996526915,-513.5454022557788,-524.630820251998,-497.16186662862174
-603.5888305497017,-581.9065443657175,-573.6869984179746,-563.6225750173355,-559.6996999201664,-540.863703885509,-541.6473628245533,-513.7320638276391
-590.4704953489966,-555.8312169700531,-568.1431653720795,-544.7172953762704,-537.4675338691688,-517.1585794293854,-525.4393064947037,-493.1667813486058
-586.5378976705995,-552.8924244071959,-566.9628984996048,-537.5182972203847,-530.2593590573049,-511.3680897192142,-520.2936673533283,-493.1473817804274
-590.4328548619252,-555.5186081474185,-579.0055261537896,-544.3419108287482,-540.190370583298,-521.7698198190909,-515.5746883590431,-496.17205603419063
-583.6935212808227,-551.4213406974407,-567.1128805140322,-533.6855802087985,-538.0020657065637,-506.00848667586826,-521.6056758128648,-485.58846869100256
-597.8759812636844,-575.7370889101273,-586.109713691558,-564.3028285143527,-556.8805573220945,-546.2883420949704,-553.0666209726038,-522.2908175467612
-590.8283023354838,-566.567672241194,-571.6583588941057,-543.7046318937032,-548.3741303727058,-519.361220698338,-527.6384962742176,-501.2903142416304
-582.6793035291298,-541.7090519017825,-556.871222874272,-526.3120212450655,-528.8305755487698,-499.5099880414566,-507.5136240960484,-473.8950573971154
-585.755245327427,-552.9893778740029,-566.4230883313444,-533.9762761336818,-533.5925224780854,-506.70521046589516,-513.7366912090697,-479.18463679599165
-581.3013093090277,-546.8592218146492,-554.9333852934535,-528.564646859965,-527.7915409931763,-500.88628744751315,-507.6770045274965,-473.48654715402995
-589.7136249897576,-554.5173810537794,-570.1234680276267,-535.7095134071106,-535.1192357074254,-506.1728705790249,-521.415017334121,-485.7611475173193
-607.5471097271625,-580.6645189228971,-584.7332927380139,-561.5614956405298,-557.4838716312211,-537.1031133253218,-540.0087585221108,-522.3896728471046
-602.4505674041237,-565.1563075665274,-578.4035382688664,-555.1333236645418,-547.2001387223077,-526.7242797683066,-527.1419046965354,-501.1520722650252
-589.4759531909871,-551.7247531448177,-569.122242527577,-540.5170176549024,-537.7515072488849,-516.1286684757692,-520.7993393087884,-489.7848129032808
-585.495037276549,-553.811197641387,-566.9792820847081,-536.2707876330189,-530.0937658448024,-507.6330777191963,-517.5852644800962,-482.3073877416131
-597.444955690585,-565.5412495913474,-577.8819662131841,-558.0059248106897,-548.2483028179611,-530.550363469632,-539.4816206626718,-501.7275548466374
-586.8962690349088,-551.9716863440995,-567.7820845907124,-539.2710121527119,-537.9670873389721,-510.8177523599877,-519.7851207266763,-486.6058759840197
-594.556732290284,-559.6245662786725,-573.3972307314316,-547.1991575899035,-542.9808723965839,-523.7815398304815,-529.7178492102902,-503.662168627606
-596.896360057853,-571.293434761602,-583.0961239655323,-563.4010695363443,-550.3551596170437,-529.6325357018058,-542.9973443654901,-508.54405591415474
-593.2519513851535,-566.4071158332451,-580.1602592795024,-544.6981068080746,-551.030116312252,-524.8644213714244,-534.4867708775491,-507.273514581321
-587.1457692417539,-545.6740895347604,-559.3207353368468,-532.0881896185671,-530.5269405539293,-495.67956547741403,-515.2692253315009,-484.63749502282906
-593.5213814484621,-575.4787369999,-594.5123718214732,-554.0762137477061,-547.2375030308849,-526.841191890997,-539.3646991380396,-512.1932823502034
