j,var1,var2,y1,y2,f
1,1,2,2.94949494949495,-3.8383838383838382,1.2068005585304077e-5
1,1,2,3.0303030303030303,-3.8383838383838382,1.1914204707381574e-5
1,1,2,3.1111111111111107,-3.8383838383838382,1.1792565455716669e-5
1,1,2,3.191919191919192,-3.8383838383838382,1.1679878888434555e-5
1,1,2,3.2727272727272725,-3.8383838383838382,1.155519381615194e-5
1,1,2,3.353535353535354,-3.8383838383838382,1.1400651916975466e-5
1,1,2,3.4343434343434343,-3.8383838383838382,1.1202094019194975e-5
1,1,2,3.5151515151515156,-3.8383838383838382,1.0949433929486095e-5
1,1,2,3.595959595959596,-3.8383838383838382,1.0636800669835489e-5
1,1,2,3.6767676767676765,-3.8383838383838382,1.0262465522154014e-5
1,1,2,3.757575757575758,-3.8383838383838382,9.82858279760615e-6
1,1,2,3.8383838383838382,-3.8383838383838382,9.340776217042584e-6
1,1,2,3.9191919191919196,-3.8383838383838382,8.807597727133594e-6
1,1,2,4.0,-3.8383838383838382,8.239878713259394e-6
1,1,2,-4.0,-3.757575757575758,7.044823746448385e-6
1,1,2,-3.9191919191919196,-3.757575757575758,7.443596932507081e-6
1,1,2,-3.8383838383838382,-3.757575757575758,7.861649251899779e-6
1,1,2,-3.757575757575758,-3.757575757575758,8.30393792275555e-6
1,1,2,-3.6767676767676765,-3.757575757575758,8.77941372860179e-6
1,1,2,-3.595959595959596,-3.757575757575758,9.301754461727541e-6
1,1,2,-3.5151515151515156,-3.757575757575758,9.889777211819877e-6
1,1,2,-3.4343434343434343,-3.757575757575758,1.0567714342034529e-5
1,1,2,-3.353535353535354,-3.757575757575758,1.1365613488741784e-5
1,1,2,-3.2727272727272725,-3.757575757575758,1.2319969104950056e-5
1,1,2,-3.191919191919192,-3.757575757575758,1.347419536295345e-5
1,1,2,-3.1111111111111107,-3.757575757575758,1.4877738418237546e-5
1,1,2,-3.0303030303030303,-3.757575757575758,1.6581922754833782e-5
1,1,2,-2.94949494949495,-3.757575757575758,1.8630952214268064e-5
1,1,2,-2.8686868686868685,-3.757575757575758,2.1048731079652077e-5
1,1,2,-2.787878787878788,-3.757575757575758,2.3825925906345776e-5
1,1,2,-2.7070707070707067,-3.757575757575758,2.6914376110627648e-5
1,1,2,-2.6262626262626263,-3.757575757575758,3.0234185736400515e-5
1,1,2,-2.545454545454545,-3.757575757575758,3.369194054596207e-5
1,1,2,-2.4646464646464645,-3.757575757575758,3.720086239341106e-5
1,1,2,-2.383838383838384,-3.757575757575758,4.069189669663246e-5
1,1,2,-2.3030303030303028,-3.757575757575758,4.411110227887531e-5
1,1,2,-2.2222222222222223,-3.757575757575758,4.7408395615678384e-5
1,1,2,-2.141414141414142,-3.757575757575758,5.052791868519934e-5
1,1,2,-2.0606060606060606,-3.757575757575758,5.340763302881007e-5
1,1,2,-1.9797979797979794,-3.757575757575758,5.5988403260180944e-5
1,1,2,-1.8989898989898988,-3.757575757575758,5.822650118238162e-5
1,1,2,-1.8181818181818183,-3.757575757575758,6.0101437294092294e-5
1,1,2,-1.7373737373737372,-3.757575757575758,6.161338362266427e-5
1,1,2,-1.6565656565656566,-3.757575757575758,6.276981352061958e-5
1,1,2,-1.575757575757576,-3.757575757575758,6.356735665626702e-5
1,1,2,-1.4949494949494948,-3.757575757575758,6.397923358538596e-5
1,1,2,-1.4141414141414137,-3.757575757575758,6.395771675482538e-5
1,1,2,-1.3333333333333337,-3.757575757575758,6.345396549603733e-5
1,1,2,-1.2525252525252526,-3.757575757575758,6.244770430020974e-5
1,1,2,-1.1717171717171715,-3.757575757575758,6.097268655721599e-5
1,1,2,-1.0909090909090908,-3.757575757575758,5.912514819456306e-5
1,1,2,-1.0101010101010102,-3.757575757575758,5.7050784757170547e-5
1,1,2,-0.9292929292929293,-3.757575757575758,5.491590559342987e-5
1,1,2,-0.8484848484848486,-3.757575757575758,5.287453133271667e-5
1,1,2,-0.767676767676768,-3.757575757575758,5.1042843574834007e-5
1,1,2,-0.6868686868686869,-3.757575757575758,4.9487206094063936e-5
1,1,2,-0.6060606060606057,-3.757575757575758,4.8225571656474544e-5
1,1,2,-0.5252525252525251,-3.757575757575758,4.7237517577727044e-5
1,1,2,-0.44444444444444464,-3.757575757575758,4.647684003104627e-5
1,1,2,-0.36363636363636354,-3.757575757575758,4.5882540974621875e-5
1,1,2,-0.2828282828282829,-3.757575757575758,4.5387706148714986e-5
1,1,2,-0.2020202020202022,-3.757575757575758,4.4928357742908465e-5
1,1,2,-0.1212121212121211,-3.757575757575758,4.445336233633124e-5
1,1,2,-0.04040404040404,-3.757575757575758,4.393275923144455e-5
1,1,2,0.040404040404040664,-3.757575757575758,4.335988414021353e-5
1,1,2,0.1212121212121211,-3.757575757575758,4.274551826378844e-5
1,1,2,0.20202020202020243,-3.757575757575758,4.21074781119194e-5
1,1,2,0.2828282828282829,-3.757575757575758,4.146125307883648e-5
1,1,2,0.3636363636363633,-3.757575757575758,4.081490676478674e-5
1,1,2,0.44444444444444464,-3.757575757575758,4.016787098977688e-5
1,1,2,0.5252525252525251,-3.757575757575758,3.951192026897289e-5
1,1,2,0.6060606060606064,-3.757575757575758,3.883342092602064e-5
1,1,2,0.6868686868686869,-3.757575757575758,3.8116795072151785e-5
1,1,2,0.7676767676767673,-3.757575757575758,3.734890928807127e-5
1,1,2,0.8484848484848486,-3.757575757575758,3.652331301077119e-5
1,1,2,0.9292929292929291,-3.757575757575758,3.564285473913686e-5
1,1,2,1.0101010101010104,-3.757575757575758,3.4719582544447296e-5
1,1,2,1.0909090909090908,-3.757575757575758,3.3771770715950396e-5
1,1,2,1.1717171717171722,-3.757575757575758,3.281893989994645e-5
1,1,2,1.2525252525252526,-3.757575757575758,3.187642922813801e-5
1,1,2,1.333333333333333,-3.757575757575758,3.095119293936729e-5
1,1,2,1.4141414141414144,-3.757575757575758,3.00400193170887e-5
1,1,2,1.4949494949494948,-3.757575757575758,2.913051569356799e-5
1,1,2,1.5757575757575761,-3.757575757575758,2.82043230473749e-5
1,1,2,1.6565656565656566,-3.757575757575758,2.724147060247794e-5
1,1,2,1.737373737373737,-3.757575757575758,2.6224738879054842e-5
1,1,2,1.8181818181818183,-3.757575757575758,2.5143277745583514e-5
1,1,2,1.8989898989898988,-3.757575757575758,2.3995205707284448e-5
1,1,2,1.9797979797979801,-3.757575757575758,2.278916262702896e-5
1,1,2,2.0606060606060606,-3.757575757575758,2.1544696505345355e-5
1,1,2,2.141414141414141,-3.757575757575758,2.0291151819962898e-5
1,1,2,2.2222222222222223,-3.757575757575758,1.9064752142846333e-5
1,1,2,2.3030303030303028,-3.757575757575758,1.7904015980246308e-5
1,1,2,2.383838383838384,-3.757575757575758,1.68443246055751e-5
1,1,2,2.4646464646464645,-3.757575757575758,1.591293689732255e-5
1,1,2,2.545454545454546,-3.757575757575758,1.512567334600734e-5
1,1,2,2.6262626262626263,-3.757575757575758,1.4485884085423931e-5
1,1,2,2.7070707070707067,-3.757575757575758,1.3985523444120343e-5
1,1,2,2.787878787878788,-3.757575757575758,1.3607589128582347e-5
1,1,2,2.8686868686868685,-3.757575757575758,1.3329051924287267e-5
1,1,2,2.94949494949495,-3.757575757575758,1.3123624331234533e-5
1,1,2,3.0303030303030303,-3.757575757575758,1.2964063270272913e-5
1,1,2,3.1111111111111107,-3.757575757575758,1.2823971276475052e-5
1,1,2,3.191919191919192,-3.757575757575758,1.2679177550425061e-5
1,1,2,3.2727272727272725,-3.757575757575758,1.2508780704840781e-5
1,1,2,3.353535353535354,-3.757575757575758,1.22958937745936e-5
1,1,2,3.4343434343434343,-3.757575757575758,1.2028103409722899e-5
1,1,2,3.5151515151515156,-3.757575757575758,1.1697654569093162e-5
1,1,2,3.595959595959596,-3.757575757575758,1.1301388005064371e-5
